Title,LiveUrl,Total Units,Visitors,Page Views,Module Completed Rate,Module Started,Module Completed,Badges,Shared Badges,Module Hours Viewed,Module Avg Minutes per UV,Sum of Duration,Average Star rating,Total Rater,Sandbox Activate(Clicks),Sandbox Activate(Users),Products,Roles,Levels
Post periodic journal entries in Dynamics 365 Business Central,https://docs.microsoft.com/en-us/learn/modules/periodic-journal-entries-dynamics-365-business-central/,5,323,"1,784",50.00%,258,129,121,,74.98611111,13.92930857,53,4.5,10,,,dynamics-365;dynamics-business-central,functional-consultant;business-user,intermediate
Get started with Customer Service Insights,https://docs.microsoft.com/en-us/learn/modules/get-started-customer-service-insights/,7,326,"1,783",44.03%,243,107,91,1,69.06277778,12.7109407,26,4.666666667,3,,,dynamics-365;dynamics-cust-svc-insights,business-user;functional-consultant,intermediate
Create an app to run parallel compute jobs in Azure Batch,https://docs.microsoft.com/en-us/learn/modules/create-an-app-to-run-parallel-compute-jobs-in-azure-batch/,11,350,"1,779",61.33%,150,92,101,,37.76972222,6.474809524,73,5,1,,,azure;dotnet;dotnet-core;azure-batch,developer,intermediate
Extend plug-ins,https://docs.microsoft.com/en-us/learn/modules/plug-ins-extend-power-platform/,8,239,"1,771",38.92%,185,72,73,,85.805,21.54100418,93,4.875,8,,,dynamics-365;power-platform;power-apps;common-data-service,developer;functional-consultant,intermediate
Write and test a program in Go,https://docs.microsoft.com/en-us/learn/modules/go-write-test-program/,9,300,"1,771",24.80%,250,62,52,,73.71527778,14.74305556,53,4.928571429,14,,,azure;vs-code,developer;student,beginner
Create and architect with functions in F#,https://docs.microsoft.com/en-us/learn/modules/fsharp-functions/,7,274,"1,768",51.33%,226,116,127,2,69.61777778,15.24476886,18,4.769230769,13,,,dotnet,developer;student,beginner
Manage records in Microsoft 365,https://docs.microsoft.com/en-us/learn/modules/m365-compliance-information-manage-records/,6,282,"1,768",67.84%,227,154,153,2,62.11555556,13.21607565,46,4.8,5,,,m365;office-365,administrator,intermediate
Use Power Automate Desktop to interact with windows and applications,https://docs.microsoft.com/en-us/learn/modules/pad-ui-automation/,5,416,"1,768",48.09%,262,126,118,,57.29111111,8.263141026,18,5,2,,,power-platform;power-automate,maker;developer;functional-consultant,beginner
"Protect, monitor, and tune a migrated database",https://docs.microsoft.com/en-us/learn/modules/protect-monitor-tuning-migrated-database/,8,303,"1,767",48.43%,254,123,131,,20.29805556,4.019416942,66,5,9,116,113,azure,data-engineer,intermediate
Read Text in Images and Documents with the Computer Vision Service,https://docs.microsoft.com/en-us/learn/modules/read-text-images-documents-with-computer-vision-service/,7,250,"1,763",47.44%,215,102,108,,46.57277778,11.17746667,36,4.833333333,6,,,azure;azure-cognitive-services;azure-form-recognizer,ai-engineer;developer,intermediate
Configure databases for performance,https://docs.microsoft.com/en-us/learn/modules/configure-databases-performance/,6,343,"1,761",66.21%,219,145,151,1,62.56222222,10.94382896,24,4.9,10,,,azure;azure-sql-database;sql-server,data-analyst;data-engineer;database-administrator,intermediate
Manage data loss prevention policies and reports in Microsoft 365,https://docs.microsoft.com/en-us/learn/modules/manage-data-loss-prevention-polices/,9,216,"1,760",60.82%,171,104,110,,84.63583333,23.5099537,48,4.833333333,6,,,m365;m365-information-protection,auditor;ip-admin;risk-practitioner,intermediate
Manage data retention in Microsoft 365 workloads,https://docs.microsoft.com/en-us/learn/modules/manage-data-retention-microsoft-365/,10,222,"1,758",50.83%,181,92,93,,83.98777778,22.6993994,52,5,4,,,m365;m365-information-protection,auditor;ip-admin,intermediate
Work with AL built-in functions in Dynamics 365 Business Central,https://docs.microsoft.com/en-us/learn/modules/al-built-in-functions/,12,187,"1,758",39.31%,145,57,60,,78.63805556,25.23146168,80,5,2,,,dynamics-365;dynamics-business-central,developer,intermediate
Communicate using message boxes in Power Automate Desktop flows,https://docs.microsoft.com/en-us/learn/modules/pad-message-boxes/,5,420,"1,755",39.00%,300,117,108,1,35.2425,5.034642857,32,4.75,8,,,power-platform;power-automate,maker;developer;functional-consultant,beginner
React state and events,https://docs.microsoft.com/en-us/learn/modules/react-states-events/,10,225,"1,753",48.78%,164,80,83,,48.64166667,12.97111111,24,4.785714286,14,,,azure-app-service-static;vs-code,student;developer,beginner
"Work order management, agreements, inventory, and purchasing in Dynamics 365 Field Service",https://docs.microsoft.com/en-us/learn/modules/implement-work-order-management-agreements-inventory-and-purchasing/,8,281,"1,752",36.82%,201,74,68,,120.6116667,25.75338078,80,4.2,5,,,dynamics-365;dynamics-field-service,functional-consultant,intermediate
Architect full-stack applications and automate deployments with GitHub,https://docs.microsoft.com/en-us/learn/modules/automate-deployments-github-actions-azure/,6,565,"1,748",16.48%,364,60,63,,56.74083333,6.025575221,44,4.6,10,191,180,azure-sql-database;github;vs-code;azure-functions;azure-logic-apps;azure-app-service-static;azure-web-apps;azure-devops,developer;database-administrator;solution-architect;devops-engineer;data-engineer,intermediate
Evaluate marketing initiatives with analytics in Dynamics 365 Marketing,https://docs.microsoft.com/en-us/learn/modules/analyze-insights-marketing/,14,181,"1,748",43.75%,160,70,56,,53.20916667,17.63839779,90,5,2,,,dynamics-365;dynamics-marketing,functional-consultant;business-analyst,intermediate
Explore Azure Synapse serverless SQL pools capabilities,https://docs.microsoft.com/en-us/learn/modules/explore-azure-synapse-serverless-sql-pools-capabilities/,6,287,"1,742",54.81%,239,131,129,1,41.66055556,8.70952381,23,4.75,4,,,azure-synapse-analytics,data-engineer,beginner
Introduction to securing data at rest on Azure,https://docs.microsoft.com/en-us/learn/modules/secure-data-at-rest/,6,294,"1,740",79.90%,209,167,172,,56.64416667,11.56003401,30,5,1,,,azure;azure-sql-database;azure-cosmos-db;azure-storage;azure-key-vault,solution-architect;developer,beginner
Automate an approval process in Power Automate,https://docs.microsoft.com/en-us/learn/modules/approvals-power-automate/,7,292,"1,734",46.91%,194,91,78,,58.64,12.04931507,17,5,1,,,power-platform;power-automate,maker,beginner
Connect Windows hosts to Azure Sentinel,https://docs.microsoft.com/en-us/learn/modules/connect-windows-hosts-to-azure-sentinel/,5,314,"1,733",65.53%,264,173,188,,41.27138889,7.886252654,20,5,2,,,azure;azure-sentinel,security-operations-analyst,intermediate
Post purchase item charges in Dynamics 365 Business Central,https://docs.microsoft.com/en-us/learn/modules/post-purchase-item-charges-dynamics-365-business-central/,6,260,"1,732",55.41%,222,123,115,,61.0325,14.08442308,36,4,2,,,dynamics-365;dynamics-business-central,business-user;functional-consultant,intermediate
Create your first Q# program by using the Quantum Development Kit,https://docs.microsoft.com/en-us/learn/modules/qsharp-create-first-quantum-development-kit/,7,387,"1,723",17.37%,236,41,33,4,71.93888889,11.15331611,42,4.75,4,,,qdk;azure-quantum,developer,beginner
Integrate OpenAPI-enabled Web APIs with Azure API Management through Visual Studio,https://docs.microsoft.com/en-us/learn/modules/integrate-openapi-enabled-web-api-with-apim-and-visual-studio/,8,440,"1,721",34.46%,177,61,60,,52.17527778,7.114810606,39,5,1,,,azure;azure-api-management;aspnet-core;dotnet;dotnet-core,developer,beginner
Routing and work distribution in Omnichannel for Dynamics 365 Customer Service,https://docs.microsoft.com/en-us/learn/modules/work-distribution-omnichannel/,7,254,"1,720",49.02%,204,100,101,,87.90611111,20.7652231,76,4.666666667,3,,,dynamics-365;dynamics-customer-service,business-user;functional-consultant,intermediate
Use the payment reconciliation journal in Dynamics 365 Business Central,https://docs.microsoft.com/en-us/learn/modules/use-journals-dynamics-365-business-central/,6,284,"1,718",43.60%,211,92,88,,43.57972222,9.206983568,36,4.833333333,6,,,dynamics-365;dynamics-business-central,functional-consultant;business-user,intermediate
Introduction to Azure API Management,https://docs.microsoft.com/en-us/learn/modules/introduction-to-azure-api-management/,6,349,"1,710",43.48%,207,90,83,2,117.7244444,20.2391595,29,4.888888889,9,,,azure-api-management,developer;devops-engineer;solution-architect,beginner
Manage mail flow in Microsoft 365 messaging,https://docs.microsoft.com/en-us/learn/modules/m365-messaging-manage-mail-flow/,5,307,"1,708",71.06%,235,167,168,,60.4325,11.81091205,24,4.666666667,9,,,m365;office-365;office-exchange-server,administrator,intermediate
Refactor Node.js and Express APIs to serverless APIs with Azure Functions,https://docs.microsoft.com/en-us/learn/modules/shift-nodejs-express-apis-serverless/,10,332,"1,706",11.04%,163,18,14,,48.58833333,8.781024096,41,5,1,,,azure;azure-functions,developer,beginner
Power Apps portals administration,https://docs.microsoft.com/en-us/learn/modules/portals-administration/,4,486,"1,702",48.90%,409,200,199,,62.44444444,7.709190672,13,5,2,,,power-platform;power-apps,maker;administrator,intermediate
Solution Architect series: Plan application lifecycle management for Power Platform,https://docs.microsoft.com/en-us/learn/modules/application-lifecycle-management-architect/,8,230,"1,700",54.17%,192,104,109,,63.80361111,16.64442029,39,5,1,,,power-platform;common-data-service,solution-architect,advanced
Configure and work with quality control and quality management in Dynamics 365 Supply Chain Management,https://docs.microsoft.com/en-us/learn/modules/configure-work-quality-control-dyn365-supply-chain-mgmt/,9,286,"1,694",34.55%,165,57,53,,89.37583333,18.75017483,126,5,2,,,dynamics-365;dynamics-scm;dynamics-finance-operations,functional-consultant;business-user,intermediate
Dynamics 365 Guides for administrators,https://docs.microsoft.com/en-us/learn/modules/guides-administrator/,12,328,"1,694",25.99%,177,46,51,3,46.11166667,8.435060976,121,5,4,,,dynamics-365;dynamics-guides;hololens,administrator;functional-consultant;solution-architect,intermediate
Create a survey project with Dynamics 365 Customer Voice,https://docs.microsoft.com/en-us/learn/modules/work-customer-voice-projects/,7,280,"1,688",29.20%,250,73,67,1,60.03888889,12.86547619,35,5,3,,,dynamics-365;customer-voice,functional-consultant;business-user,beginner
Use Azure Synapse serverless SQL pools for transforming the data in the lake,https://docs.microsoft.com/en-us/learn/modules/use-azure-synapse-serverless-sql-pools-for-transforming-data-lake/,6,286,"1,688",55.85%,188,105,103,,47.13194444,9.887820513,18,5,1,,,azure-synapse-analytics,data-engineer,intermediate
Get started with AI Builder Language detection,https://docs.microsoft.com/en-us/learn/modules/get-started-with-ai-builder-language-detection/,5,299,"1,677",76.95%,269,207,210,,28.80888889,5.781047938,27,5,2,,,ai-builder;power-platform;power-automate,maker;business-user,beginner
Database handling in Power Automate Desktop,https://docs.microsoft.com/en-us/learn/modules/pad-database-handling/,4,440,"1,671",44.09%,279,123,111,,38.92472222,5.307916667,24,5,4,,,power-platform;power-automate,maker;developer;functional-consultant,intermediate
Work with pages in Dynamics 365 Business Central,https://docs.microsoft.com/en-us/learn/modules/work-with-pages/,14,151,"1,671",42.86%,112,48,47,1,47.96333333,19.05827815,80,4.6,5,,,dynamics-365;dynamics-business-central,developer,intermediate
Optimize network traffic with Microsoft Graph,https://docs.microsoft.com/en-us/learn/modules/optimize-network-traffic/,8,257,"1,665",48.47%,196,95,103,1,67.56222222,15.77328145,69,5,2,,,ms-graph;m365,developer,intermediate
Use entity behavior analytics in Azure Sentinel,https://docs.microsoft.com/en-us/learn/modules/use-entity-behavior-analytics-azure-sentinel/,6,274,"1,664",77.49%,231,179,191,,49.31194444,10.79823601,27,4.857142857,7,,,azure;azure-sentinel,security-operations-analyst,intermediate
Use Azure Lighthouse with your managed service business,https://docs.microsoft.com/en-us/learn/modules/intro-to-azure-lighthouse/,13,287,"1,661",15.00%,160,24,23,,81.39194444,17.01573751,191,5,3,,,azure,administrator;technology-manager,beginner
Move large amounts of data to the cloud by using Azure Data Box family,https://docs.microsoft.com/en-us/learn/modules/move-data-with-azure-data-box/,5,334,"1,659",70.85%,247,175,184,,60.27944444,10.82864271,25,4.714285714,7,,,azure-storage;azure-data-box-family,administrator,beginner
Explore and modify information in Business Central,https://docs.microsoft.com/en-us/learn/modules/explore-modify-info-dynamics-365-business-central/,8,254,"1,656",42.73%,220,94,75,,46.69,11.02913386,54,4.75,4,,,dynamics-365;dynamics-business-central,business-user;functional-consultant,beginner
Implement Windows Server DNS,https://docs.microsoft.com/en-us/learn/modules/implement-windows-server-dns/,7,333,"1,653",37.19%,199,74,74,,77.34305556,13.93568569,49,4.5,6,,,windows-server,administrator;solution-architect;technology-manager,intermediate
"Explore modules, packages, and third-party crates",https://docs.microsoft.com/en-us/learn/modules/rust-modules-packages-crates/,9,217,"1,652",48.48%,165,80,86,,50.59888889,13.99047619,32,4.666666667,6,,,azure,developer;student,beginner
Migrate on-premises MySQL databases to Azure Database for MySQL,https://docs.microsoft.com/en-us/learn/modules/migrate-on-premises-mysql-databases/,7,337,"1,652",52.61%,230,121,128,1,62.09194444,11.0549456,62,5,8,,,azure,data-engineer,intermediate
Power Apps portals maintenance and troubleshooting,https://docs.microsoft.com/en-us/learn/modules/portals-maintenance-troubleshooting/,5,400,"1,652",51.38%,327,168,173,,43.525,6.52875,22,5,3,,,power-platform;power-apps,maker;functional-consultant;administrator,intermediate
Build workspaces in Finance and Operations apps,https://docs.microsoft.com/en-us/learn/modules/build-workspaces-finance-operations/,7,312,"1,651",46.96%,230,108,104,,78.04722222,15.0090812,74,5,4,,,dynamics-365;dynamics-finance-operations;dynamics-finance;dynamics-scm,developer,intermediate
Understand API gateways in a cloud-native ASP.NET Core microservices app,https://docs.microsoft.com/en-us/learn/modules/microservices-apigateway-aspnet-core/,9,342,"1,644",23.17%,164,38,46,,57.84055556,10.14746589,70,4.5,4,,,dotnet;aspnet-core;dotnet-core;azure;azure-container-registry;azure-kubernetes-service,developer;solution-architect,advanced
Work with Liquid template language in Power Apps portals,https://docs.microsoft.com/en-us/learn/modules/liquid-template-language/,7,405,"1,644",23.21%,224,52,49,2,66.03416667,9.782839506,44,5,1,,,power-platform;power-apps,maker;functional-consultant;developer,intermediate
Prepare on-premises workloads for migration to Azure,https://docs.microsoft.com/en-us/learn/modules/prepare-onpremises-workloads-migration-azure/,6,290,"1,642",62.93%,205,129,141,,80.07277778,16.56678161,35,4.6,10,,,azure,administrator;solution-architect,intermediate
Go to market through the commercial marketplace,https://docs.microsoft.com/en-us/learn/modules/go-to-market-commercial-marketplace/,8,364,"1,641",44.86%,185,83,79,1,63.11611111,10.40375458,31,4.8,5,,,azure;dynamics-365;m365;office-365;power-platform,business-user;business-owner;technology-manager;administrator,beginner
