Title,LiveUrl,Total Units,Visitors,Page Views,Module Completed Rate,Module Started,Module Completed,Badges,Shared Badges,Module Hours Viewed,Module Avg Minutes per UV,Sum of Duration,Average Star rating,Total Rater,Sandbox Activate(Clicks),Sandbox Activate(Users),Products,Roles,Levels
Get started with work management in Dynamics 365 Project Operations,https://docs.microsoft.com/en-us/learn/modules/get-started-project-work-management/,8,174,890,40.91%,88,18,17,,15.37222222,10.60153257,91,5,1,,,dynamics-365;dynamics-project-operations;dynamics-finance-operations;dynamics-finance,business-user;functional-consultant,intermediate
Get started with workflows in Dynamics 365 for Customer Engagement,https://docs.microsoft.com/en-us/learn/modules/get-started-workflows-customer-engagement-apps/,7,291,"1,406",27.17%,185,25,23,,30.64694444,12.68149425,52,5,1,,,power-platform;power-automate;dynamics-365,functional-consultant,intermediate
Getting started with 3D object interaction,https://docs.microsoft.com/en-us/learn/modules/get-started-with-object-interaction/,9,"1,031","9,866",26.79%,845,112,109,,202.7836111,23.81020874,54,4.6,10,,,windows;windows-mixed-reality;mrtk;hololens;azure;mrtk,developer,beginner
Getting Started with Microsoft Identity,https://docs.microsoft.com/en-us/learn/modules/getting-started-identity/,8,"2,735","14,570",42.61%,"1,719",366,382,2,363.6977778,15.96332602,70,4.952380952,21,,,m365;azure-active-directory,developer,intermediate
Getting started with Omnichannel for Customer Service,https://docs.microsoft.com/en-us/learn/modules/getting-started-omnichannel/,8,977,"6,792",33.86%,765,129,117,,218.0641667,26.86622177,78,5,3,,,dynamics-365;dynamics-customer-service,business-user;functional-consultant,intermediate
Getting started with the Microsoft Cloud Adoption Framework for Azure,https://docs.microsoft.com/en-us/learn/modules/cloud-adoption-framework-getting-started/,5,"1,059","4,696",42.73%,689,147,151,,112.6772222,12.7800252,43,4.428571429,14,,,azure,administrator;developer;solution-architect;auditor;business-analyst;business-owner;data-engineer;database-administrator;developer;devops-engineer;functional-consultant;privacy-manager;risk-practitioner;security-engineer;solution-architect;student;technology-manager,beginner
Getting started with Visual Studio for Windows 10 app development,https://docs.microsoft.com/en-us/learn/modules/get-started-with-visual-studio-for-windows10-app-dev/,5,"1,378","5,112",24.23%,844,102,106,,152.9688889,13.35972829,65,4.8,10,,,windows,developer,beginner
Getting started with Vue CLI and single-file components in Vue.js.,https://docs.microsoft.com/en-us/learn/modules/vue-cli-components/,11,569,"3,270",19.43%,353,34,34,,68.40805556,14.50347468,48,4.8,5,,,azure-app-service-static;vs-code,student;developer,intermediate
Getting started with your Teams upgrade,https://docs.microsoft.com/en-us/learn/modules/m365-teams-upgrade-getting-started/,6,465,"2,186",41.94%,312,65,58,,22.51055556,5.846897547,20,5,4,,,m365;office-365;office-teams,administrator,intermediate
GitHub administration for enterprise support and adoption,https://docs.microsoft.com/en-us/learn/modules/github-administration-for-enterprise-support-adoption/,7,96,452,57.14%,42,12,11,2,6.356666667,7.945833333,65,5,1,,,github,devops-engineer;developer;solution-architect,intermediate
Give and receive effective feedback,https://docs.microsoft.com/en-us/learn/modules/give-receive-effective-feedback/,8,210,"1,290",50.72%,138,35,42,2,36.71194444,20.97825397,36,4.75,4,,,azure;vs-code,developer;student,beginner
Go to market through the commercial marketplace,https://docs.microsoft.com/en-us/learn/modules/go-to-market-commercial-marketplace/,8,949,"4,274",45.45%,485,110,114,,75.4775,9.594597458,31,4.9,10,,,azure;dynamics-365;m365;office-365;power-platform,business-user;business-owner;technology-manager;administrator,beginner
Going beyond Keras - customizing with TensorFlow,https://docs.microsoft.com/en-us/learn/modules/intro-machine-learning-tensorflow/,8,122,658,54.05%,74,20,19,,10.04388889,9.879234973,61,5,2,5,5,azure,data-scientist;developer;student,beginner
Govern information in Microsoft 365,https://docs.microsoft.com/en-us/learn/modules/m365-compliance-information-govern-information/,8,926,"7,134",65.90%,790,259,285,,150.7883333,19.62537961,59,4.666666667,12,,,m365;office-365,administrator,intermediate
Grow your cognitive flexibility,https://docs.microsoft.com/en-us/learn/modules/grow-cognitive-flexibility/,9,240,"1,256",45.45%,132,30,36,2,31.43416667,15.71708333,33,5,4,,,azure;vs-code,developer;student,beginner
Handle errors in Rust,https://docs.microsoft.com/en-us/learn/modules/rust-error-handling/,8,519,"2,804",30.17%,361,54,54,,87.47861111,20.42302205,34,4.8,5,,,vs-code;azure,student;developer,beginner
Handle transient errors in your app,https://docs.microsoft.com/en-us/learn/modules/handle-transient-errors-in-your-app/,10,114,700,37.50%,48,9,7,,7.2625,7.644736842,59,5,1,4,4,azure,developer,beginner
Handle variables in Power Automate for desktop,https://docs.microsoft.com/en-us/learn/modules/pad-variables/,9,"2,975","15,418",19.64%,"2,108",206,192,,311.1963889,12.58206424,68,4.666666667,12,,,power-platform;power-automate,maker;developer;functional-consultant,beginner
Handle variables in WinAutomation,https://docs.microsoft.com/en-us/learn/modules/winautomation-variables/,9,120,864,56.10%,82,23,26,,7.299444444,7.299444444,40,5,1,,,power-automate;power-platform,maker;developer;functional-consultant,beginner
Harness business intelligence with Microsoft 365 analytics and reporting,https://docs.microsoft.com/en-us/learn/modules/harness-business-intelligence-with-microsoft-365-analytics-reporting/,6,"4,440","30,216",75.89%,"3,859","1,464","1,554",,422.3994444,11.43680806,19,4.844660194,103,,,m365;office-365,business-owner;business-user,beginner
Herramientas de Aprendizaje Accesibles en PowerPoint – Flipped Classroom y Presentación,https://docs.microsoft.com/en-us/learn/modules/accesibilidad-powerpoint-parte2/,8,106,"1,134",36.36%,88,16,12,5,11.65444444,13.19371069,28,5,4,,,office-365;office-powerpoint,higher-ed-educator,intermediate
Herramientas de Aprendizaje accesibles en PowerPoint – Lenguaje y learning tools,https://docs.microsoft.com/en-us/learn/modules/accesibilidad-powerpoint-parte-1/,9,16,74,50.00%,8,2,2,4,0.625277778,4.689583333,42,,,,,office-365;office-powerpoint,k-12-educator;school-leader,beginner
Host a web application with Azure App Service,https://docs.microsoft.com/en-us/learn/modules/host-a-web-app-with-azure-app-service/,8,"23,233","210,324",31.37%,"17,193","2,672","3,011",7,3097.431111,16.13945868,31,4.804054054,148,"6,637","4,655",azure;azure-app-service;azure-portal,developer;solution-architect;student,beginner
Host your domain on Azure DNS,https://docs.microsoft.com/en-us/learn/modules/host-domain-azure-dns/,7,"8,248","62,999",59.27%,"7,016","2,066","2,269",4,1634.539167,23.89095006,43,4.827586207,145,"1,432","1,205",azure;azure-dns,administrator,beginner
Host your own build agent in Azure Pipelines,https://docs.microsoft.com/en-us/learn/modules/host-build-agent/,7,"2,793","14,232",36.28%,"2,046",369,400,2,358.4722222,15.48476122,59,4.857142857,35,240,195,azure-devops;azure,devops-engineer;administrator;developer;solution-architect,intermediate
How to build a basic chatbot,https://docs.microsoft.com/en-us/learn/modules/how-build-basic-chatbot/,8,"9,279","74,293",65.91%,"7,777","2,541","2,579",6,1182.861389,15.36183622,36,4.827272727,220,,,power-platform;power-virtual-agents,business-analyst;developer;maker,beginner
How to build a canvas app,https://docs.microsoft.com/en-us/learn/modules/build-app-solution/,7,"19,266","133,061",48.56%,"16,772","4,045","4,080",18,3451.129167,21.62361633,56,4.740384615,312,,,power-apps;power-platform,business-analyst;business-user,beginner
How to build a model-driven app,https://docs.microsoft.com/en-us/learn/modules/how-build-model-driven-app/,8,"13,172","108,736",58.14%,"11,329","3,293","3,395",12,3152.101389,28.8742112,77,4.5625,224,,,power-apps;power-platform,business-analyst;developer;maker,beginner
How to build a simple dashboard,https://docs.microsoft.com/en-us/learn/modules/build-simple-dashboard/,8,"18,028","124,680",41.31%,"14,964","3,067","3,037",9,2097.743056,14.00050983,41,4.725,200,,,power-bi,business-analyst;business-user,beginner
How to build an automated solution,https://docs.microsoft.com/en-us/learn/modules/build-automated-solution/,8,"12,720","92,396",51.06%,"10,987","2,794","2,881",9,2520.253056,23.90375962,78,4.674033149,181,,,dynamics-365;dynamics-finance-operations;power-platform,business-user,beginner
How to build the UI in a canvas app in Power Apps,https://docs.microsoft.com/en-us/learn/modules/how-to-build-ui-canvas-app/,9,"1,931","14,524",59.87%,"1,514",452,441,1,188.2525,11.74132017,51,4.941176471,17,,,power-platform;power-apps,functional-consultant;maker,intermediate
How to create and modify a Git project,https://docs.microsoft.com/en-us/learn/modules/create-git-project/,7,"1,052","8,584",63.74%,892,283,320,1,135.1544444,15.47569975,31,4.866666667,30,125,119,vs,developer,beginner
How to get noticed,https://docs.microsoft.com/en-us/learn/modules/career-get-noticed/,8,"1,482","7,064",19.60%,"1,289",126,116,3,177.4488889,14.40721696,17,4.785714286,14,,,vs-code,developer;student,beginner
Hunt for threats using notebooks in Azure Sentinel,https://docs.microsoft.com/en-us/learn/modules/perform-threat-hunting-sentinel-with-notebooks/,7,472,"3,260",74.87%,382,143,161,,37.77972222,9.605014124,31,5,6,,,azure;azure-sentinel,security-operations-analyst,intermediate
Hybrid learning for the adolescent learner,https://docs.microsoft.com/en-us/learn/modules/hybrid-learning-for-the-adolescent-learner/,10,52,214,100.00%,14,7,7,,0.479722222,1.107051282,60,,,,,office-teams;office-onenote;sway,k-12-educator;school-leader,beginner
Hybrid learning in the intermediate classroom,https://docs.microsoft.com/en-us/learn/modules/hybrid-learning-intermediate-classroom/,9,66,366,82.35%,34,14,14,1,1.043888889,1.897979798,49,,,,,office-teams;office-onenote,k-12-educator;school-leader,beginner
Hybrid learning in the primary classroom,https://docs.microsoft.com/en-us/learn/modules/hybrid-learning-primary-classroom/,9,70,352,55.56%,36,10,10,1,1.591111111,2.727619048,46,,,,,office-teams;office-365,k-12-educator;school-leader,beginner
Hybrid learning: A new model for the future of learning,https://docs.microsoft.com/en-us/learn/modules/hybrid-learning-a-new-model-for-the-future-of-learning/,13,130,926,60.00%,60,18,18,,6.2575,5.776153846,60,5,3,,,office-teams;office-365,k-12-educator;school-leader,beginner
Identify and configure batch attributes for process manufacturing in Dynamics 365 Supply Chain Management,https://docs.microsoft.com/en-us/learn/modules/identify-configure-batch-attributes-process-manufacturing-dyn365-supply-chain-mgmt/,11,298,"2,324",44.33%,194,43,41,,62.95444444,25.350783,145,4.75,4,,,dynamics-365;dynamics-scm;dynamics-finance-operations,functional-consultant;business-user,intermediate
Identify anomalies by routing data via IoT Hub to a built-in ML model in Azure Stream Analytics,https://docs.microsoft.com/en-us/learn/modules/data-anomaly-detection-using-azure-iot-hub/,9,828,"7,572",41.92%,588,122,133,,228.0713889,33.37630081,66,4.75,4,92,77,azure-iot;azure-iot-hub;azure-stream-analytics;azure-storage;power-bi,developer,beginner
Identify data integration patterns and scenarios in Finance and Operations apps,https://docs.microsoft.com/en-us/learn/modules/integration-patterns-finance-operations/,6,703,"4,080",53.93%,535,144,137,,84.5775,14.499,47,5,6,,,dynamics-365;dynamics-finance-operations;dynamics-finance;dynamics-scm,developer;solution-architect,intermediate
Identify Exceptions with Connected Field Service for Dynamics 365 and Azure IoT,https://docs.microsoft.com/en-us/learn/modules/identify-exceptions-with-connected-field-service/,8,54,154,30.00%,20,3,4,,1.003055556,2.229012346,93,,,,,dynamics-365;dynamics-field-service;azure;azure-iot-central,business-user;functional-consultant,intermediate
Identify functional table types and characteristics in Dynamics 365 Business Central,https://docs.microsoft.com/en-us/learn/modules/identify-table-types/,12,306,"2,022",38.32%,214,41,40,,45.15888889,17.70936819,73,3,1,,,dynamics-365;dynamics-business-central,developer,intermediate
Identify general capabilities of Microsoft Dynamics 365  Supply Chain Management,https://docs.microsoft.com/en-us/learn/modules/identify-general-capabilities-of-microsoft-dynamics/,9,"1,663","14,712",47.70%,"1,401",332,326,1,525.1666667,38.14769976,38,4.677419355,31,,,dynamics-365;dynamics-scm,business-owner;business-user;functional-consultant;student,beginner
Identify governing practices for responsible AI,https://docs.microsoft.com/en-us/learn/modules/responsible-ai-governing-practices/,6,368,"2,300",72.86%,280,102,100,1,26.95777778,8.79057971,35,4.833333333,6,,,azure;dynamics-365;m365,functional-consultant;business-user,intermediate
Identify governing practices for responsible AI in government,https://docs.microsoft.com/en-us/learn/modules/responsible-ai-governing-practices-government/,7,200,"1,072",66.20%,142,47,49,,11.03527778,6.621166667,42,5,2,,,azure;dynamics-365;m365,functional-consultant;business-user,intermediate
Identify guiding principles for responsible AI,https://docs.microsoft.com/en-us/learn/modules/responsible-ai-principles/,9,"2,841","13,392",29.26%,"2,215",323,322,3,269.6347222,11.40104534,56,4.833333333,24,,,azure;dynamics-365;m365,functional-consultant;business-user,intermediate
